SampleID,histological_type,ANKS4B,MIA2,LRRC31,CLRN3,ARMC3,MS4A8B,TM4SF4,FOXA2,C10orf108,TOX3,ARHGEF38,VIL1,SERPINA4,EPS8L3,cg08839858,C1orf194,LOC285419,CCDC33,CCL15,CCDC108,C9orf171,ABCC6P1,FREM2,C2orf70,IYD,SLC6A20,RNF186,C4BPB,HGD,PCDP1,CDHR2,GJB1,CDHR5,PROM1,AQP2,SLC30A2,PPP1R9A,LOC100130933,TDGF1,DCDC2,GAL3ST1,BNC1,DNALI1,CLCA2,SLC3A1,PLCH1,HNF1A,SERPINB13,TP63,DSG3,GBP6,CALML3,DSC3,DNAH7,MIMAT0000266,CSTA,MIMAT0019731,GPR87,SOX15,GM2A,PLEKHB1,histological_type_y,PKP1,cg23889391,cg19691563,MIMAT0000728,cg17776267,cg25563233,cg09698548,cg03585419,cg08211306,MIMAT0000253,cg04006554,MIMAT0000088,MIMAT0000087,cg15961842,cg08345372,cg25379026,cg04076503,cg18115627,cg01814098,cg08273666,cg26082557,cg05963618,cg17900854,cg14114673,cg09644722,cg08967106,cg26058289,cg19908577
TCGA-C5-A1M6-01,0,0.0921377720027085,0.2767034640274077,0.4132319568632775,0.0,0.5428840806980749,0.0,0.0,0.0,0.3973930863735189,0.7940543151655081,0.7744461951988135,0.2324366453683983,0.1032771993571378,0.2372641624464513,0.3195,0.3961949465694597,0.2121429596670015,0.3128099861303745,0.1443943263953046,0.3244900907526825,0.0,0.7310204889636742,0.8985994347006814,0.6323723686647323,0.276807367914617,0.0820325229746464,0.404275176337563,0.4547956425587681,0.3956630224235857,0.2923594695300293,0.0872386695431428,0.5581583926479863,0.0824841077396946,0.8303718963145214,0.572805017691903,0.4003185039626735,0.7466610684580934,0.1694371226936485,0.4469386061181765,0.4623578562930581,0.1464947667312976,0.1298843082939547,0.7421120566019694,0.3432174260329848,0.4027963975819386,0.5244262515098644,0.4898400784393277,0.3018655012719327,0.5315221899626711,0.3246763046854857,0.1556297771212023,0.6163927338167329,0.3212421049820401,0.5307325852212578,0.6039935183222815,0.4352141460163055,0.2674101500869065,0.6460844810585579,0.6546306374520845,0.2094153088934145,0.5541346703052612,1,0.3426098474764462,0.0125,0.0178,0.7102628711215551,0.0188,0.0332,0.0175,0.0145,0.0161,0.7435200506733166,0.0168,0.6319245326166938,0.53289336291317,0.5221,0.0104,0.0133,0.3378,0.0132,0.0154,0.0174,0.6032,0.0165,0.6967,0.0189,0.0119,0.0218,0.9897,0.0103
TCGA-EK-A2IR-01,0,0.0315971523215168,0.0,0.0,0.0776142384855758,0.0824394139095465,0.0,0.0793914100851185,0.0,0.0,0.0282710682091715,0.2148639045941854,0.0,0.0,0.0,0.4209,0.0,0.0994689249318214,0.0383134535367545,0.0,0.0,0.0,0.0,0.4904877518480939,0.0770047533798382,0.263129989101299,0.0698119663690282,0.0,0.0,0.0703322499097146,0.0,0.0299170847087567,0.0,0.0510927976931646,0.4162487170341469,0.0,0.0321577246523929,0.085662587971849,0.0,0.0,0.2225603851368176,0.0971945268922929,0.7109907120743034,0.1661806418714344,0.8908450473690068,0.1690257844306452,0.4478509596027379,0.4420213904948663,0.6155632378840259,0.9888902056052616,0.769580500933827,0.8840573504328402,0.8331921308333675,0.8181775694694816,0.090715646834639,0.8767560169702466,0.6967674829144662,0.5040635502739618,0.7605362765991285,0.7357910179357341,0.2872963340122199,0.1237227898711684,1,0.8899869488146795,0.0138,0.0212,0.2103198909073789,0.0149,0.0154,0.6881,0.9101,0.0186,0.5584287697509778,0.0127,0.5957173761344883,0.4802766841465113,0.0209,0.0262,0.012,0.0132,0.0175,0.8275,0.016,0.0131,0.021,0.0227,0.0166,0.0351,0.0806,0.9899,0.8224
TCGA-IR-A3LC-01,0,0.0,0.1147823880218246,0.0,0.0,0.0870284675254706,0.1869134886904931,0.0276372479846276,0.2051960569550931,0.0383026974170125,0.0911093098846396,0.2473970401952605,0.0,0.0,0.1598045830318894,0.0761,0.0,0.1774715723330622,0.0733536754507628,0.0333496367951017,0.0,0.0968449902041602,0.0,0.1172905493549789,0.0454595962713747,0.0361522676171119,0.1412207521345239,0.0,0.2536735195347694,0.2414803506352802,0.1114627989903441,0.0572782644105389,0.4408013825979409,0.0301625270332262,0.2710279013226377,0.2134788574022303,0.0842452294252959,0.2941158829174664,0.2805458719496642,0.0609696489011445,0.1700559813334071,0.0607500252703932,0.9062571288903374,0.327532906268923,0.8330463476433345,0.1464489863058765,0.1964333646490404,0.1991186845634557,0.6231165612158373,0.8209767731231854,0.7415845506624826,0.2099685272014901,0.682855289835173,0.8550054080038457,0.2388947702731315,0.8519714543813071,0.8133593126231514,0.2598294482739437,0.9029310728712746,0.8321612796365527,0.6641208418194162,0.2545006452158829,1,0.8432818861235383,0.6609,0.6342,0.6887848628100826,0.7177,0.8222,0.5936,0.615,0.4616,0.3026088330127658,0.3405,0.4042595427969846,0.4058927452447347,0.2618,0.6732,0.7397,0.6162,0.5696,0.596,0.639,0.6869,0.7132,0.021,0.723,0.5465,0.426,0.5222,0.441
TCGA-EA-A556-01,1,0.0,0.0,0.1717128614931047,0.1776549975091707,0.7430322388232012,0.4129324852391682,0.0,0.2931522453450164,0.3963320121919503,0.5765070943760797,0.5059937590756016,0.1366330215760718,0.0,0.0,0.0189,0.6905522820333567,0.4982217756726154,0.7330929264909848,0.0882560730395087,0.8113631289318501,0.6770370528975345,0.5147728397505691,0.9870271053775912,0.7891598246805358,0.3067346117215038,0.476112885354885,0.0874418938564531,0.0465148660823982,0.5218736662398634,0.5401258063223687,0.3820948024155468,0.5052216006356018,0.1270315879153286,0.862167611754515,0.4907826732826475,0.6063775296385632,0.9183861164427384,0.5284733441033925,0.4314448819986904,0.7942524601352037,0.2795273058085147,0.1263402313834121,0.7934314944067309,0.1015274622390121,0.2946909569437019,0.7690830089920815,0.3014617213826058,0.0635574978801122,0.3992934170764946,0.297541865013237,0.1896075534716423,0.0,0.0673596923446701,0.7145564260004235,0.4842579523033873,0.0747881247298911,0.4935698014684057,0.1233102197907058,0.2391178836780085,0.151816021724372,0.9176450678005544,0,0.2759903641994948,0.0111,0.0177,0.5873869812242336,0.0149,0.0247,0.0138,0.0149,0.0176,0.7184729509850831,0.018,0.6428460185840936,0.7997257582244524,0.0214,0.0126,0.0154,0.0111,0.014,0.0169,0.0133,0.0107,0.0191,0.0248,0.0162,0.0164,0.0166,0.9881,0.016
TCGA-EA-A410-01,0,0.0,0.2949752569470879,0.0471807901933781,0.1250486843892939,0.1096177712784891,0.0,0.0855238466965907,0.6061336254107339,0.5251068876197609,0.4365927345074055,0.9874718077053788,0.6321804488069883,0.0,0.345572635121404,0.0144,0.0,0.0775879941948551,0.094257975034674,0.0,0.0638946165666329,0.0,0.46364941106602,0.4736465429772431,0.0,0.0,0.5013035260379326,0.2726905612290683,0.0398476533704644,0.0399307265504448,0.0487299170639849,0.0421507724031571,0.6807984339293466,0.1448325578347205,0.7048195840642902,0.0501872350083043,0.0,0.9181961772232886,0.0517069126774934,0.8317363115714141,0.5682889263942303,0.2973452303281474,0.0396366302753788,0.4896102240494628,0.1662269129287598,0.1135501912242464,0.6778704200778419,0.2809390179305991,0.103535320592264,0.1398723114297564,0.2505989699603201,0.2577772068426574,0.8715738917551374,0.4647878860713856,0.1206224857082362,0.4879434205703762,0.1888015587573891,0.0932386097887467,0.109784026209485,0.1686526903601343,0.0563475899524779,0.7531255949736626,1,0.6239050964554019,0.0125,0.0162,0.5103240266218421,0.0174,0.0197,0.0127,0.015,0.0185,0.5725362879357634,0.0148,0.2744819948261052,0.3421828278081256,0.0208,0.0128,0.0164,0.0134,0.0162,0.0155,0.0194,0.014,0.023,0.5274,0.0141,0.0144,0.0139,0.9871,0.0124
TCGA-VS-A9V3-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069469150828574,0.0,0.103160626564093,0.0515325493101213,0.0,0.0,0.5281,0.1121042644562069,0.2340557868044591,0.0,0.0,0.2863109231557242,0.0,0.3284544194793626,0.0604978982461226,0.0,0.0655689416477657,0.0914504985987095,0.0,0.1202064051109837,0.3216619061689484,0.0,0.1271541080757934,0.4080711612020739,0.1430303427485418,0.0486107572592209,0.1513972992768499,0.0621920895536287,0.1467130518234165,0.0,0.0,0.201053223768549,0.0613657039412624,0.7845445657487372,0.1736941071485483,0.8552479098057445,0.2289427149730641,0.5255502617098375,0.3752352616334763,0.7225556062879134,0.7465337441488415,0.8134420807053068,0.708195059983871,0.8266072252832328,0.8361041007357556,0.1553673512597925,0.7588697104260018,0.7482035467590592,0.394557108249986,0.8010989535290562,0.7569920969192181,0.9149906653088936,0.6734890313299908,1,0.8147380997214448,0.5863,0.6944,0.6841361907328138,0.7754,0.0446,0.6388,0.2739,0.3588,0.307130623899136,0.5006,0.0939507437253405,0.2128326738317654,0.4925,0.6411,0.6986,0.5652,0.014,0.0168,0.5858,0.0133,0.726,0.0201,0.0207,0.0203,0.3464,0.629,0.4356
TCGA-FU-A3NI-01,0,0.0,0.0,0.0,0.0,0.1263865772586898,0.0,0.0,0.1481621029572837,0.120910443258538,0.0951620694454678,0.0493094818796922,0.0,0.0,0.0259472114063681,0.287,0.0991810646159992,0.09254740602523,0.1994452149791956,0.0899498215676684,0.0419222232437188,0.0,0.2346703949321983,0.1718274387592404,0.0394098401135872,0.0313411293410704,0.1939891155575832,0.0,0.0261446473912687,0.0,0.1164209303257342,0.1007026572747987,0.4181785418833801,0.0952142997575201,0.0232353305138414,0.0,0.054043230859495,0.2236284388995521,0.1396246067511266,0.0535179053960583,0.2257790812421031,0.2249616349484943,0.8649503014502201,0.2577923319629027,0.8285025894184119,0.0477279269646749,0.159097772111126,0.3417858471109307,0.4129280542691279,0.8734594418439297,0.9551574300572871,0.7533346179373541,0.8921349233708641,0.9769659095461284,0.2786576328604701,0.8284721605653007,0.9086061280847356,0.7238485368287988,0.9018893730716626,0.7555439875065069,0.762495756958588,0.4661843413509339,1,0.8569369322572058,0.0145,0.5527,0.4768841936140124,0.7226,0.7657,0.6385,0.0219,0.0212,0.2642614576197946,0.0137,0.3738443907319515,0.3606632164733079,0.0233,0.0284,0.0126,0.5903,0.0219,0.0213,0.0176,0.0599,0.0202,0.3736,0.5814,0.4777,0.3303,0.4744,0.0205
TCGA-Q1-A6DW-01,0,0.0,0.1046948356807511,0.0,0.0747339341515329,0.1663315470979287,0.0447531304372629,0.0,0.0,0.0489654526729706,0.038538059096603,0.0,0.0,0.0,0.1534559702159829,0.0182,0.1344851692799361,0.1315886002264644,0.1230846047156726,0.0426335525243193,0.0618195190501832,0.185093194300213,0.0,0.1004946369038991,0.1369590715476263,0.0462163833986273,0.1857850485563449,0.0,0.0385535260873126,0.1419038707771102,0.1348812051764894,0.1635605922768348,0.0908599464325205,0.0385592109574677,0.1814714253477656,0.0,0.2123732270411727,0.3245061580294306,0.1179002635830286,0.2547979821268825,0.3186785822980936,0.1237422236108175,0.9837787192439305,0.3523839117825158,0.7322587192363343,0.0,0.1450224802039994,0.2364562554236963,0.834413932554954,0.906655507495408,0.9398514680266375,0.5756453351032322,0.7704690065381627,0.9264444711506364,0.3009210247723904,0.8231383902697238,0.8289468865139652,0.600852574673263,0.8524364642641307,0.8263309829160947,0.4723141547861507,0.4159738528907787,1,0.9079729106740516,0.0131,0.6892,0.4446356104951922,0.014,0.0234,0.0132,0.6008,0.0171,0.5581973360446577,0.016,0.363397526854168,0.458429794932168,0.0214,0.0261,0.0125,0.6085,0.1196,0.5859,0.0166,0.0142,0.021,0.0256,0.7775,0.0875,0.0152,0.5815,0.0094
TCGA-MY-A5BF-11,0,0.0,0.2125364801421139,0.293160967472894,0.3050224174629772,0.4590881540844501,0.6628065071260827,0.3915752180505307,0.6570514786418401,0.5897803992551676,0.5305676319603075,0.3752896468625451,0.1874710621353829,0.3303674717971412,0.6876254887456409,0.0193,0.2918406072106262,0.4300751160231568,0.5052316227461858,0.2200423890005977,0.4093852195269303,0.2600875737364437,0.1736241710383054,0.680895781997391,0.2999444410148774,0.3808163225230002,0.7773251645701623,0.4357915896405047,0.5864526169219428,0.7289306937194261,0.3210765655675308,0.1820237569204377,0.69913751443619,0.0,0.8826441107317818,0.0,0.449686618177077,0.7657449616122841,0.6839660743134087,0.3961874371720264,0.5773916572134761,0.5238138996351874,0.2743685839986964,0.6954935143576504,0.3085499911612772,0.3394662170498005,0.4755653603543148,0.5441390269466139,0.3864848998760681,0.3947754340226344,0.4634989907120353,0.352259832573276,0.3265926181280639,0.4245149487908772,0.5020749523607877,0.2363281752734653,0.3271852269647448,0.4284477693328674,0.3861605012882089,0.5136529269793193,0.2305244399185337,0.5643523513359143,1,0.4261439266536371,0.0169,0.0339,0.6060405927942611,0.0178,0.0202,0.0138,0.0135,0.0209,0.6477414322066275,0.0171,0.6536804011178072,0.7506844983106411,0.0195,0.0145,0.0208,0.0157,0.0165,0.0174,0.0138,0.0147,0.0211,0.0222,0.0165,0.0201,0.0145,0.991,0.0124
TCGA-C5-A1M5-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317055229459715,0.0,0.07788492546474,0.0,0.1156579231933759,0.0,0.0,0.1165185865597997,0.6075,0.0747727953660241,0.0,0.0468682385575589,0.0919062369798742,0.0,0.0,0.0,0.2034171619075228,0.0,0.2394670437028091,0.1431841882291598,0.0,0.0831108198869686,0.0832840868052135,0.0,0.0365970940659683,0.1314205210952665,0.0831230749066124,0.6392482002081862,0.0435746928417425,0.1154064650716634,0.1895193538067818,0.1523467392228552,0.2612168106906696,0.0389563677613922,0.0388153239664409,0.8905491282385531,0.3465675494789176,0.8424088465794143,0.1319652917711888,0.4255133539122265,0.2836776323945407,0.8103059161176701,0.909003377377496,0.8602214773963515,0.7978247371914274,0.8207234631812048,0.8657613267636102,0.3069870844802033,0.7621073906640707,0.8480504545154889,0.7027628304912525,0.937338973885938,0.6427996781979082,0.6090885947046842,0.4367688434769732,1,0.8329967729158686,0.0174,0.196,0.3659883425583912,0.7524,0.0259,0.5995,0.5215,0.5387,0.6647135067120209,0.0149,0.5425771403508908,0.4336976414461879,0.5297,0.693,0.4846,0.4707,0.4874,0.2697,0.6645,0.0139,0.7537,0.4043,0.0289,0.0238,0.0158,0.6921,0.0211
TCGA-VS-AA62-01,0,0.0,0.0743306686968658,0.0,0.0530591911598206,0.1740569350509413,0.0,0.0751580021917643,0.5249682365826944,0.0,0.0,0.4772916859764575,0.04520480291385,0.077741286811233,0.2963932400686073,0.2271,0.0,0.1596893290592156,0.2007434119278779,0.1813216673006902,0.0,0.0,0.072478471741067,0.0907106102333671,0.0723254521884066,0.0575176490225534,0.2005393338981946,0.0,0.0820132688999918,0.1086214255228339,0.0,0.0507542085791767,0.0820139406498538,0.0479880726128842,0.2045102164117719,0.0,0.0932508824049843,0.4931621880998081,0.2469921775359238,0.0,0.1846277287441551,0.0920117989763193,0.92298354244745,0.2392038754501705,0.8081015078206328,0.1851708681169551,0.2170094618172057,0.2024884200561246,0.7511577848803078,0.7252918172661018,0.6879696647654742,0.7054188879611193,0.5289952030102425,0.7413438555729146,0.4033135718822782,0.6639517699134987,0.7242654868553097,0.1380703815723772,0.8488660580807279,0.8130329847144004,0.7925577053632045,0.4023502781832413,1,0.6500788914933543,0.3354,0.0438,0.3324059783533367,0.2025,0.0276,0.0198,0.1876,0.1868,0.2145663308871082,0.1073,0.3643890430423697,0.5226068769741878,0.3299,0.0222,0.0234,0.2189,0.0147,0.0175,0.0168,0.0158,0.0224,0.0313,0.0201,0.0185,0.0192,0.6843,0.1154
TCGA-EK-A2RN-01,0,0.147499130689409,0.0,0.0,0.0,0.0,0.0,0.0,0.0659978094194961,0.0,0.0,0.0,0.0,0.0,0.0,0.0166,0.1243882952162189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647991595235991,0.3045036824610571,0.0,0.0,0.1323007977937555,0.0,0.0,0.0616926995880054,0.0617012910413526,0.0548272272651171,0.0,0.0,0.0,0.1713183402771873,0.0,0.0,0.0,0.9363695616750856,0.2264317812410363,0.9525327851142814,0.329588353826541,0.135208361293786,0.123857501887728,0.8884678103189616,0.8590611483083487,0.8953358948076692,0.9243368231742566,0.8791929838912294,0.9080772877191576,0.0,0.8273031399787298,0.9486371860327136,0.6008745133970524,0.899694646776297,0.7979745397756848,0.6191446028513237,0.2321507901250237,1,0.8754163717704809,0.6065,0.0185,0.5143850992189474,0.4878,0.1473,0.3999,0.1708,0.4493,0.2343653703890966,0.4628,0.1481436006530878,0.1700737688146567,0.028,0.3471,0.519,0.4625,0.0153,0.0163,0.0151,0.0145,0.0142,0.0266,0.0143,0.0115,0.0133,0.5987,0.0115
TCGA-C5-A7UH-01,0,0.0,0.0638243877680497,0.0,0.0455595308183506,0.0,0.0,0.0,0.1584928806133625,0.0523255209146043,0.0411825870524566,0.0,0.3368598944346699,0.0,0.0,0.0264,0.0,0.1867534248760027,0.0,0.0792891690668985,0.0660616487831785,0.0,0.0,0.2037885925496448,0.0621025989258596,0.0,0.0409795998175063,0.0,0.0,0.1334416756951968,0.0,0.122700768504319,0.0959136367731736,0.1614702798348515,0.0637224571798772,0.0,0.0468442962645631,0.1625279910428662,0.1244579542555905,0.0,0.0,0.0804425535043143,0.9388137526478736,0.5160069477642859,0.8657234330908685,0.1741168729695275,0.198865924037042,0.0997171225389096,0.7545822190333311,0.7697680274930379,0.9319658162655716,0.101069789681775,0.6585139264617381,0.9746892066925716,0.1499258945585433,0.8087365466084928,0.8870267142302538,0.6487044945087524,0.7502942205540889,0.8961998958875583,0.7181559742023083,0.2977512639884919,1,0.8424572589913576,0.0183,0.4817,0.4426393019434272,0.3207,0.026,0.353,0.4329,0.2664,0.2408600644395622,0.0155,0.2688761162955566,0.2940685247713765,0.0402,0.0175,0.0178,0.555,0.0159,0.0186,0.0194,0.0185,0.284,0.0803,0.0237,0.0231,0.0205,0.4543,0.0176
TCGA-EX-A69L-01,0,0.0,0.0,0.0,0.0792989447941669,0.0,0.0,0.0,0.0,0.0,0.0411989618385609,0.0,0.0,0.0390686263092104,0.0,0.0164,0.0,0.1868012694767395,0.0558335644937586,0.0,0.0,0.0,0.2783579134910423,0.0455863168575155,0.0,0.0,0.0954262530144039,0.0785666852127716,0.0717093947088213,0.0413014215831117,0.0504026603629953,0.0758540621561441,0.2033844162864795,0.0,0.2766838699345596,0.0903163910581099,0.0815351518481611,0.2482305662188099,0.2391165717200918,0.1306360727098339,0.2074906159791199,0.0462402249524457,0.8221036336972463,0.1889281958122191,0.6510668665745694,0.1431508820989431,0.1363994765803247,0.1599441007088841,0.6267888591742221,0.7874844462878474,0.6723492828081472,0.6336095231978076,0.7642288298500138,0.7931471911762743,0.0926847342790599,0.8199843105041389,0.7199510690819594,0.5459989209418671,0.9031298705429562,0.7386304481567365,0.810442124915139,0.3750079329821666,1,0.7389827867202565,0.0147,0.432,0.5738157787766485,0.112,0.0327,0.537,0.0169,0.2525,0.4015835401828416,0.0146,0.3398296724473495,0.4381540243009019,0.018,0.5157,0.4829,0.1545,0.4155,0.0174,0.0185,0.0187,0.0122,0.04,0.0226,0.0196,0.0152,0.6147,0.0101
TCGA-ZJ-AB0I-01,0,0.0,0.0,0.0,0.0618450251347312,0.0,0.0,0.0,0.1002847754654983,0.1190587647848204,0.0937047134821801,0.0,0.0,0.0530128339505741,0.0,0.4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067041739079207,0.2642980512285733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704375006447486,0.0635890367583374,0.1773932341650671,0.1587450046764731,0.0,0.1055529424784882,0.234013030333661,0.9380397588398242,0.2029034005800427,0.8632420435127048,0.1228441008348069,0.2136122668098242,0.2720695134733069,0.7681038418889831,0.7781448124666706,0.9095979826817504,0.6176376132057294,0.8274369116968256,0.9013807101176408,0.1211623967817065,0.8478000568336879,0.8461313077300595,0.6639894215762089,0.908187283310538,0.9137191803511427,0.791772742701969,0.2585094455374331,1,0.9582946451181424,0.5831,0.0183,0.4188955913846543,0.0145,0.026,0.0692,0.0147,0.5507,0.3421764431226601,0.0109,0.1810106146669063,0.3305844042056998,0.0191,0.01,0.0154,0.0141,0.0139,0.0179,0.0165,0.0123,0.0144,0.0189,0.0116,0.0127,0.0186,0.364,0.0089
TCGA-EK-A2PK-01,0,0.0,0.7518462124095927,0.4838140310724053,0.0470177981069697,0.0499408329565242,0.0,0.0,0.0454852135815991,0.0,0.0983551527358174,0.686748849136466,0.0,0.0,0.0976515822759086,0.0203,0.0,0.1915857295504202,0.0,0.3756045867072441,0.0681761468853836,0.0555739933837935,0.1794269029001286,0.0,0.0,0.1423900556717429,0.042291272893176,0.360240142146921,0.8172086165943157,0.0426064545782855,0.4423955286670139,0.0,0.231019993611218,0.1513451078052297,0.0,0.2075059058976448,0.083835458245248,0.8436400351887395,0.5171328968625117,0.2601193385655394,0.4353816783332871,0.413690120654641,0.4776193579925045,0.3446871912547407,0.1413344507224837,0.11927458156845,0.4168064689303449,0.3477026067552489,0.0338595003587502,0.1663580612668128,0.2365318224407789,0.2238707973822624,0.2051078300194567,0.2764958805699101,0.6714164725809867,0.1220123236841814,0.2277338685457701,0.0588672169494631,0.6651929132605999,0.8698405186692537,0.3765699253224712,0.1981341625944025,1,0.1259926367939536,0.0262,0.2941,0.7063286475702983,0.0168,0.0235,0.0146,0.0186,0.0144,0.3985237156366619,0.0111,0.791727116218901,0.8982627821420717,0.031,0.0202,0.0141,0.013,0.0189,0.0163,0.0165,0.0163,0.358,0.0271,0.2751,0.1849,0.0145,0.9906,0.0198
TCGA-MA-AA42-01,0,0.0527076737248586,0.0,0.0,0.0521715502015307,0.0,0.0,0.0,0.0,0.0599194831944574,0.0,0.0,0.0,0.1892328356586619,0.0,0.4055,0.057525217217617,0.0918616334146691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1063758717330378,0.0516897894717949,0.0471783110819886,0.1467546537969073,0.0,0.0854711962501841,0.0808017102277846,0.0471852677108591,0.1564162851132285,0.0,0.0918725611630051,0.1566398752399232,0.1048486523254825,0.0,0.1204198138874286,0.1643035020170368,0.75192276356526,0.1712082098352296,0.7304778802778632,0.1470576140148867,0.0827489598711582,0.3558282900001126,0.7382949579283804,0.8244800616223262,0.8819730479238851,0.9036546984392062,0.702031563140889,0.8341612252800813,0.1658797374550074,0.9136752095764932,0.8768083563460033,0.4359391800425105,0.8895718693342664,0.0738630448156736,0.8857985403937543,0.4222461974572147,1,0.8277957781688083,0.5468,0.2577,0.2492155237805104,0.6006,0.6167,0.5139,0.5683,0.3179,0.2371787596148897,0.3105,0.3537775382866364,0.4670843539809275,0.5762,0.4176,0.5557,0.534,0.5539,0.439,0.0149,0.0409,0.6417,0.0233,0.0153,0.0235,0.2626,0.6323,0.0398
TCGA-EK-A2GZ-01,0,0.0,0.0,0.0368136237562309,0.0,0.0365200157778782,0.0,0.0510335820335369,0.240814895947426,0.0,0.1218775329747255,0.0,0.0292928357563971,0.0294722785114791,0.0,0.4355,0.0,0.0,0.1814812760055478,0.0,0.1219316793843001,0.0993929791129144,0.0469662476492131,0.305207276416872,0.3879128341255633,0.0,0.3071514697256077,0.0,0.0,0.0935848189369316,0.0380223566649304,0.1289735658773685,0.0,0.0556966380496756,0.1190592311667891,0.0,0.4866870931391266,0.4594229846449136,0.1211844230932744,0.0627034704097536,0.137287994909111,0.2026685535226927,0.8584976372820597,0.130318386078975,0.9757753524031504,0.1701936916560431,0.2130670379814789,0.2132287475628584,0.8461091905289936,0.8791254369852461,0.8539519440584066,0.6950992356606077,0.8378255204529388,0.8544979903590647,0.2839508786788058,0.7884464257416839,0.78520205978655,0.3112099721270129,1.0,0.84912214282334,0.8254837067209777,0.3009773434029321,1,0.8870195897642345,0.0163,0.0266,0.3965253639032112,0.0189,0.0202,0.0143,0.4413,0.343,0.1379720824577226,0.015,0.4053074631400508,0.4253496789832061,0.1193,0.0139,0.4783,0.4924,0.4653,0.3683,0.0305,0.0248,0.0197,0.2064,0.0177,0.2819,0.2349,0.9792,0.0153
TCGA-FU-A3HY-01,0,0.1360791347156897,0.0,0.0367748317396279,0.0,0.0,0.0,0.0284629126446789,0.0,0.0394469931030178,0.0310465944538599,0.0,0.0,0.0,0.0308245067835049,0.5101,0.1485169279936083,0.0,0.0,0.0,0.0891897926215836,0.0,0.0,0.0343528047543122,0.1144885486758441,0.0,0.2005474809359316,0.0,0.0556229011385043,0.0,0.0,0.0328542094455852,0.0310593091924743,0.0310636345763156,0.0276028738435109,0.2764991695637372,0.0863592761950883,0.1766834612923864,0.3112299124224131,0.0,0.0349721937857953,0.0,0.9738715985008964,0.1408197087038276,0.8996903173428835,0.0580581486203067,0.0569638303583411,0.2827647609065603,0.911186484899876,0.8743111927475262,0.9269350974387351,0.7534202582054083,0.7133959298622838,0.929228591648974,0.2229938598348507,0.8169385894379992,0.8433111874537612,0.7068417073223742,0.8647142084671905,0.8336567128862806,0.6154107264086897,0.3007446425927101,1,0.8461258757605075,0.5981,0.0704,0.395561238626657,0.1567,0.0238,0.4525,0.6638,0.3944,0.3454904853342571,0.0994,0.5673598433787275,0.4870524200229589,0.7678,0.1453,0.6068,0.6525,0.0242,0.0221,0.0185,0.6027,0.3836,0.295,0.0208,0.018,0.0266,0.532,0.5767
TCGA-VS-A9UJ-01,0,0.0,0.08323816774521,0.0,0.0,0.3741666105461647,0.1050895157686566,0.0829642862504316,0.7981073384446878,0.0682416336381321,0.5764661574108187,0.5631507399511848,0.0,0.0,0.1894422812736244,0.0176,0.2624488165384999,0.2748991276334466,0.2585852981969487,0.0,0.1900946927410987,0.0,0.1367539344749084,0.8564103493259894,0.2414346564602753,0.3368975031174212,0.748036563905364,0.0,0.0,0.6275074690567648,0.0657077607275932,0.0,0.4346337507883593,0.1601923455010158,0.9397424605283272,0.5314276282534017,0.3513322219842238,0.9983005438259756,0.0697219624181617,0.4164676153498538,0.3871104593789484,0.1330049713755364,0.0900521427407528,0.7969611498868596,0.1953292260552453,0.1608339844553193,0.5343829687290297,0.3022393526501448,0.1275520187854673,0.2108564910825383,0.2333247391886707,0.139557953483061,0.0845695855657935,0.1929121766881651,0.3993753969934364,0.4401376956280869,0.0224291124312366,0.3664148960048378,0.4459667928369223,0.1940277317684917,0.2747157162253903,0.7542362124769943,1,0.5371958781629645,0.0127,0.0204,0.4970418792796705,0.0209,0.0259,0.0212,0.0204,0.0159,0.2381446847062263,0.0162,0.6508993312975198,0.8059471488868837,0.0415,0.0147,0.0166,0.0161,0.0142,0.0157,0.0302,0.014,0.0195,0.0251,0.0193,0.0152,0.0214,0.9885,0.014
